,sector,StartDate,Category,activity,Indicator,Indicator2,Governorate,Gender,Partner,SiteType,appeal,Fundedby,allocation,rcode,gcode,Value,Units,location,region,poptype
507,WASH,28/2/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Girls (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,AJLOUN,Girls,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1701,2,# of benef,Liwa Qasabat Ajlun,North,Urban
529,WASH,28/2/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Host Community Boys (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,AJLOUN,Boys,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1701,18,# of benef,Liwa Qasabat Ajlun,North,Host Community
562,WASH,28/2/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Host Community Girls (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,AJLOUN,Girls,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1701,7,# of benef,Liwa Qasabat Ajlun,North,Host Community
606,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Host Community Boys (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,AJLOUN,Boys,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1701,1,# of benef,Liwa Qasabat Ajlun,North,Host Community
607,WASH,28/2/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Boys (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,AJLOUN,Boys,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1701,3,# of benef,Liwa Qasabat Ajlun,North,Urban
641,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Host Community Men (Age 18 and above) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,AJLOUN,Men,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1701,2,# of benef,Liwa Qasabat Ajlun,North,Host Community
741,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Host Community Girls (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,AJLOUN,Girls,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1701,3,# of benef,Liwa Qasabat Ajlun,North,Host Community
742,WASH,28/2/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Host Community Women (Age 18 and above) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,AJLOUN,Women,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1701,4,# of benef,Liwa Qasabat Ajlun,North,Host Community
754,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Host Community Women (Age 18 and above) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,AJLOUN,Women,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1701,1,# of benef,Liwa Qasabat Ajlun,North,Host Community
770,WASH,28/2/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Women (Age 18 and above) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,AJLOUN,Women,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1701,4,# of benef,Liwa Qasabat Ajlun,North,Urban
800,WASH,28/2/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Men (Age 18 and above) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,AJLOUN,Men,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1701,1,# of benef,Liwa Qasabat Ajlun,North,Urban
13593,WASH,28/2/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Host Community Women (Age 18 and above) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,MAFRAQ,Women,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1711,3,# of benef,Liwa Qasabat al Mafraq,North,Host Community
13716,WASH,28/2/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Men (Age 18 and above) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,MAFRAQ,Men,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1711,21,# of benef,Liwa Qasabat al Mafraq,North,Urban
13718,WASH,28/2/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Women (Age 18 and above) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,MAFRAQ,Women,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1711,33,# of benef,Liwa Qasabat al Mafraq,North,Urban
13959,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Women (Age 18 and above) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,MAFRAQ,Women,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1711,61,# of benef,Liwa Qasabat al Mafraq,North,Urban
13960,WASH,28/2/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Host Community Boys (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,MAFRAQ,Boys,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1711,2,# of benef,Liwa Qasabat al Mafraq,North,Host Community
14069,WASH,28/2/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Boys (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,MAFRAQ,Boys,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1711,53,# of benef,Liwa Qasabat al Mafraq,North,Urban
14071,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Boys (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,MAFRAQ,Boys,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1711,66,# of benef,Liwa Qasabat al Mafraq,North,Urban
14199,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Host Community Men (Age 18 and above) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,MAFRAQ,Men,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1711,1,# of benef,Liwa Qasabat al Mafraq,North,Host Community
14513,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Host Community Boys (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,MAFRAQ,Boys,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1711,2,# of benef,Liwa Qasabat al Mafraq,North,Host Community
14552,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Girls (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,MAFRAQ,Girls,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1711,39,# of benef,Liwa Qasabat al Mafraq,North,Urban
15166,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Men (Age 18 and above) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,MAFRAQ,Men,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1711,29,# of benef,Liwa Qasabat al Mafraq,North,Urban
15167,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Host Community Women (Age 18 and above) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,MAFRAQ,Women,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1711,4,# of benef,Liwa Qasabat al Mafraq,North,Host Community
15168,WASH,28/2/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Girls (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,MAFRAQ,Girls,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1711,50,# of benef,Liwa Qasabat al Mafraq,North,Urban
1063,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Girls (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,BALQA,Girls,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1702,1,# of benef,Liwa Qasabat As Salt,Center,Urban
1145,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Men (Age 18 and above) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,BALQA,Men,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1702,2,# of benef,Liwa Qasabat As Salt,Center,Urban
1378,WASH,28/2/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Boys (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,BALQA,Boys,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1702,10,# of benef,Liwa Qasabat As Salt,Center,Urban
1629,WASH,28/2/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Women (Age 18 and above) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,BALQA,Women,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1702,3,# of benef,Liwa Qasabat As Salt,Center,Urban
1754,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Boys (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,BALQA,Boys,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1702,2,# of benef,Liwa Qasabat As Salt,Center,Urban
1779,WASH,28/2/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Men (Age 18 and above) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,BALQA,Men,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1702,1,# of benef,Liwa Qasabat As Salt,Center,Urban
1788,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Women (Age 18 and above) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,BALQA,Women,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1702,2,# of benef,Liwa Qasabat As Salt,Center,Urban
1841,WASH,28/2/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Girls (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,BALQA,Girls,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1702,6,# of benef,Liwa Qasabat As Salt,Center,Urban
5967,WASH,28/2/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Host Community Boys (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,IRBID,Boys,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1707,1,# of benef,Liwa Qasabat Irbid,North,Host Community
5968,WASH,28/2/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Host Community Women (Age 18 and above) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,IRBID,Women,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1707,1,# of benef,Liwa Qasabat Irbid,North,Host Community
6080,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Girls (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,IRBID,Girls,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1707,9,# of benef,Liwa Qasabat Irbid,North,Urban
6083,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Women (Age 18 and above) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,IRBID,Women,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1707,8,# of benef,Liwa Qasabat Irbid,North,Urban
6203,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Host Community Girls (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,IRBID,Girls,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1707,5,# of benef,Liwa Qasabat Irbid,North,Host Community
6328,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Host Community Boys (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,IRBID,Boys,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1707,2,# of benef,Liwa Qasabat Irbid,North,Host Community
6694,WASH,28/2/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Host Community Girls (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,IRBID,Girls,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1707,1,# of benef,Liwa Qasabat Irbid,North,Host Community
7319,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Men (Age 18 and above) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,IRBID,Men,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1707,7,# of benef,Liwa Qasabat Irbid,North,Urban
7437,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Host Community Women (Age 18 and above) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,IRBID,Women,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1707,10,# of benef,Liwa Qasabat Irbid,North,Host Community
7800,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Host Community Men (Age 18 and above) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,IRBID,Men,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1707,6,# of benef,Liwa Qasabat Irbid,North,Host Community
8486,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Boys (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,IRBID,Boys,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1707,9,# of benef,Liwa Qasabat Irbid,North,Urban
8783,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Men (Age 18 and above) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,JARASH,Men,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1708,1,# of benef,Liwa Qasabat Jarash,North,Urban
8784,WASH,28/2/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Women (Age 18 and above) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,JARASH,Women,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1708,2,# of benef,Liwa Qasabat Jarash,North,Urban
8864,WASH,28/2/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Girls (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,JARASH,Girls,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1708,5,# of benef,Liwa Qasabat Jarash,North,Urban
9056,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Boys (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,JARASH,Boys,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1708,1,# of benef,Liwa Qasabat Jarash,North,Urban
9061,WASH,28/2/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Boys (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,JARASH,Boys,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1708,6,# of benef,Liwa Qasabat Jarash,North,Urban
9065,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Girls (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,JARASH,Girls,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1708,1,# of benef,Liwa Qasabat Jarash,North,Urban
9184,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Women (Age 18 and above) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,JARASH,Women,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1708,2,# of benef,Liwa Qasabat Jarash,North,Urban
9185,WASH,28/2/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Men (Age 18 and above) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,JARASH,Men,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,1,1708,1,# of benef,Liwa Qasabat Jarash,North,Urban
10862,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Host Community Men (Age 18 and above) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,MADABA,Men,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1710,4,# of benef,Liwa Qasabat Madaba,Center,Host Community
10869,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Host Community Women (Age 18 and above) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,MADABA,Women,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1710,3,# of benef,Liwa Qasabat Madaba,Center,Host Community
10870,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Men (Age 18 and above) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,MADABA,Men,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1710,2,# of benef,Liwa Qasabat Madaba,Center,Urban
10885,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Boys (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,MADABA,Boys,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1710,5,# of benef,Liwa Qasabat Madaba,Center,Urban
10902,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Women (Age 18 and above) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,MADABA,Women,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1710,4,# of benef,Liwa Qasabat Madaba,Center,Urban
10903,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Host Community Girls (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,MADABA,Girls,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1710,1,# of benef,Liwa Qasabat Madaba,Center,Host Community
11003,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Girls (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,MADABA,Girls,ICMC,"  Other[Villages, Rural areas]Urban areas - ",Direct appeal,None - Fund direct from Donors,Yes,2,1710,4,# of benef,Liwa Qasabat Madaba,Center,Urban
11833,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Host Community Girls (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,MAFRAQ,Girls,ACTED," Informal Tented SettlementOther[Villages, Rural areas]Urban areas - ",Indirect appeal,None - Fund direct from Donors,Yes,1,1711,224,# of benef,Mafraq Governorate,North,Host Community
11997,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Host Community Boys (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,MAFRAQ,Boys,ACTED," Informal Tented SettlementOther[Villages, Rural areas]Urban areas - ",Indirect appeal,None - Fund direct from Donors,Yes,1,1711,64,# of benef,Mafraq Governorate,North,Host Community
12362,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Boys (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,MAFRAQ,Boys,ACTED," Informal Tented SettlementOther[Villages, Rural areas]Urban areas - ",Indirect appeal,None - Fund direct from Donors,Yes,1,1711,2,# of benef,Mafraq Governorate,North,Urban
12847,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Girls (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,MAFRAQ,Girls,ACTED," Informal Tented SettlementOther[Villages, Rural areas]Urban areas - ",Indirect appeal,None - Fund direct from Donors,Yes,1,1711,3,# of benef,Mafraq Governorate,North,Urban
12998,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Boys (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,MAFRAQ,Boys,ACTED," Informal Tented SettlementOther[Villages, Rural areas]Urban areas - ",Indirect appeal,UNICEF,Yes,1,1711,1488,# of benef,Mafraq Governorate,North,Urban
14175,WASH,30/3/2015,Hygiene promotion,[REF3.1]Refugee Hygiene Promotion,# reached through hygiene messages and demonstrate knowledge of key hygiene practices,Urban/Rural Syrian Girls (Age 0-17) # reached through hygiene messages and demonstrate knowledge of key hygiene practices,MAFRAQ,Girls,ACTED, Informal Tented Settlement   - ,Indirect appeal,UNICEF,Yes,1,1711,25,# of benef,Mafraq Governorate,North,Urban
