,sector,StartDate,Category,activity,Indicator,Indicator2,Governorate,Gender,Partner,SiteType,appeal,Fundedby,allocation,rcode,gcode,Value,Units,location,region,poptype
21718,EDUCATION,28/2/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Newly Camps Syrian Men (Age 18 and above) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Men,FCA,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,38,# of benef,Azraq Camp Village 3,North,Camp
21847,EDUCATION,28/2/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Newly Camps Syrian Women (Age 18 and above) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Women,FCA,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,24,# of benef,Azraq Camp Village 3,North,Camp
21960,EDUCATION,30/5/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Men (Age 18 and above) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Men,FCA,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,21,# of benef,Azraq Camp Village 3,North,Camp
22206,EDUCATION,30/5/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Girls,FCA,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,15,# of benef,Azraq Camp Village 3,North,Camp
22208,EDUCATION,30/1/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Women (Age 18 and above) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Women,FCA,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,13,# of benef,Azraq Camp Village 3,North,Camp
22209,EDUCATION,28/2/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Newly Camps Syrian Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Girls,FCA,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,21,# of benef,Azraq Camp Village 3,North,Camp
22433,EDUCATION,30/3/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Women (Age 18 and above) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Women,FCA,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,19,# of benef,Azraq Camp Village 3,North,Camp
22441,EDUCATION,30/4/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Boys,FCA,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,32,# of benef,Azraq Camp Village 3,North,Camp
22451,EDUCATION,30/1/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Boys,FCA,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,29,# of benef,Azraq Camp Village 3,North,Camp
22564,EDUCATION,30/3/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Newly Camps Syrian Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Boys,FCA,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,6,# of benef,Azraq Camp Village 3,North,Camp
22679,EDUCATION,30/4/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Girls,FCA,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,15,# of benef,Azraq Camp Village 3,North,Camp
22964,EDUCATION,30/6/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Newly Camps Syrian Women (Age 18 and above) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Women,FCA,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,3,# of benef,Azraq Camp Village 3,North,Camp
23042,EDUCATION,30/5/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Boys,FCA,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,31,# of benef,Azraq Camp Village 3,North,Camp
23163,EDUCATION,30/6/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Newly Camps Syrian Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Boys,FCA,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,32,# of benef,Azraq Camp Village 3,North,Camp
23245,EDUCATION,28/2/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Newly Camps Syrian Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Boys,FCA,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,36,# of benef,Azraq Camp Village 3,North,Camp
23265,EDUCATION,30/1/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Girls,FCA,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,24,# of benef,Azraq Camp Village 3,North,Camp
23283,EDUCATION,30/3/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Girls,FCA,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,17,# of benef,Azraq Camp Village 3,North,Camp
23323,EDUCATION,30/5/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Women (Age 18 and above) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Women,FCA,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,16,# of benef,Azraq Camp Village 3,North,Camp
23407,EDUCATION,30/4/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Men (Age 18 and above) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Men,FCA,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,28,# of benef,Azraq Camp Village 3,North,Camp
23527,EDUCATION,30/3/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Boys,FCA,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,34,# of benef,Azraq Camp Village 3,North,Camp
22434,EDUCATION,30/3/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Girls,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,78,# of benef,Azraq Camp Village 3,North,Camp
22715,EDUCATION,28/2/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Girls,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,78,# of benef,Azraq Camp Village 3,North,Camp
22795,EDUCATION,28/2/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Boys,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,72,# of benef,Azraq Camp Village 3,North,Camp
22877,EDUCATION,30/1/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Girls,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,32,# of benef,Azraq Camp Village 3,North,Camp
23287,EDUCATION,30/3/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Boys,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,86,# of benef,Azraq Camp Village 3,North,Camp
23449,EDUCATION,30/1/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Boys,RI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,50,# of benef,Azraq Camp Village 3,North,Camp
22156,EDUCATION,30/4/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Girls,NRC,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,170,# of benef,Azraq Camp Village 6,North,Camp
22157,EDUCATION,30/5/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Boys,NRC,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,190,# of benef,Azraq Camp Village 6,North,Camp
22402,EDUCATION,30/7/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Boys,NRC,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,308,# of benef,Azraq Camp Village 6,North,Camp
22522,EDUCATION,30/4/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Boys,NRC,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,190,# of benef,Azraq Camp Village 6,North,Camp
22769,EDUCATION,30/1/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Girls,NRC,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,83,# of benef,Azraq Camp Village 6,North,Camp
22889,EDUCATION,30/1/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Boys,NRC,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,65,# of benef,Azraq Camp Village 6,North,Camp
23014,EDUCATION,30/7/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Girls,NRC,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,239,# of benef,Azraq Camp Village 6,North,Camp
23136,EDUCATION,30/3/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Boys,NRC,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,191,# of benef,Azraq Camp Village 6,North,Camp
23137,EDUCATION,28/2/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Girls,NRC,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,166,# of benef,Azraq Camp Village 6,North,Camp
23138,EDUCATION,30/5/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Girls,NRC,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,170,# of benef,Azraq Camp Village 6,North,Camp
23352,EDUCATION,30/3/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Girls,NRC,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,170,# of benef,Azraq Camp Village 6,North,Camp
23391,EDUCATION,28/2/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),AZRAQCAMP,Boys,NRC,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,191,# of benef,Azraq Camp Village 6,North,Camp
6265,EDUCATION,30/4/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),IRBID,Girls,SCI,Camp    - ,Indirect appeal,UNICEF,Yes,1,1707,10,# of benef,Cyber City Refugee Center,North,Camp
11517,EDUCATION,30/5/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Urban/Rural Syrian Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),JARASH,Girls,JRF,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1708,25,# of benef,Dahr Al Saroo,North,Urban
11520,EDUCATION,30/3/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Urban/Rural Syrian Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),JARASH,Girls,JRF,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1708,64,# of benef,Dahr Al Saroo,North,Urban
11639,EDUCATION,30/4/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Host Community Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),JARASH,Girls,JRF,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1708,59,# of benef,Dahr Al Saroo,North,Host Community
11640,EDUCATION,30/6/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Host Community Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),JARASH,Boys,JRF,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1708,2,# of benef,Dahr Al Saroo,North,Host Community
11642,EDUCATION,28/2/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Urban/Rural Syrian Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),JARASH,Boys,JRF,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1708,36,# of benef,Dahr Al Saroo,North,Urban
11888,EDUCATION,30/7/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Host Community Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),JARASH,Boys,JRF,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1708,2,# of benef,Dahr Al Saroo,North,Host Community
11889,EDUCATION,30/6/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Urban/Rural Syrian Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),JARASH,Boys,JRF,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1708,23,# of benef,Dahr Al Saroo,North,Urban
12134,EDUCATION,28/2/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Host Community Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),JARASH,Boys,JRF,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1708,46,# of benef,Dahr Al Saroo,North,Host Community
12139,EDUCATION,30/5/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Host Community Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),JARASH,Boys,JRF,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1708,2,# of benef,Dahr Al Saroo,North,Host Community
12156,EDUCATION,28/2/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Urban/Rural Syrian Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),JARASH,Girls,JRF,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1708,38,# of benef,Dahr Al Saroo,North,Urban
12167,EDUCATION,30/4/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Urban/Rural Syrian Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),JARASH,Girls,JRF,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1708,37,# of benef,Dahr Al Saroo,North,Urban
12175,EDUCATION,30/7/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Urban/Rural Syrian Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),JARASH,Boys,JRF,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1708,22,# of benef,Dahr Al Saroo,North,Urban
12178,EDUCATION,30/3/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Host Community Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),JARASH,Boys,JRF,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1708,50,# of benef,Dahr Al Saroo,North,Host Community
12193,EDUCATION,28/2/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Host Community Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),JARASH,Girls,JRF,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1708,42,# of benef,Dahr Al Saroo,North,Host Community
12195,EDUCATION,30/4/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Urban/Rural Syrian Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),JARASH,Boys,JRF,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1708,29,# of benef,Dahr Al Saroo,North,Urban
12204,EDUCATION,30/6/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Urban/Rural Syrian Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),JARASH,Girls,JRF,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1708,25,# of benef,Dahr Al Saroo,North,Urban
12207,EDUCATION,30/7/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Urban/Rural Syrian Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),JARASH,Girls,JRF,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1708,27,# of benef,Dahr Al Saroo,North,Urban
12220,EDUCATION,30/5/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Urban/Rural Syrian Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),JARASH,Boys,JRF,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1708,18,# of benef,Dahr Al Saroo,North,Urban
12224,EDUCATION,30/3/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Urban/Rural Syrian Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),JARASH,Boys,JRF,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1708,49,# of benef,Dahr Al Saroo,North,Urban
12228,EDUCATION,30/3/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Host Community Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),JARASH,Girls,JRF,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1708,82,# of benef,Dahr Al Saroo,North,Host Community
12231,EDUCATION,30/4/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Host Community Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),JARASH,Boys,JRF,   Urban areas - ,Indirect appeal,UNICEF,Yes,1,1708,33,# of benef,Dahr Al Saroo,North,Host Community
20406,EDUCATION,30/3/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),ZARQA,Boys,NRC,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,321,# of benef,Emirati Jordanian Camp (EJC),North,Camp
20458,EDUCATION,30/4/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),ZARQA,Girls,NRC,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,280,# of benef,Emirati Jordanian Camp (EJC),North,Camp
20616,EDUCATION,30/4/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),ZARQA,Boys,NRC,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,294,# of benef,Emirati Jordanian Camp (EJC),North,Camp
20695,EDUCATION,28/2/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),ZARQA,Girls,NRC,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,498,# of benef,Emirati Jordanian Camp (EJC),North,Camp
20699,EDUCATION,30/3/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),ZARQA,Girls,NRC,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,321,# of benef,Emirati Jordanian Camp (EJC),North,Camp
20777,EDUCATION,30/1/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),ZARQA,Girls,NRC,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,265,# of benef,Emirati Jordanian Camp (EJC),North,Camp
20820,EDUCATION,30/5/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),ZARQA,Girls,NRC,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,237,# of benef,Emirati Jordanian Camp (EJC),North,Camp
20824,EDUCATION,30/5/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),ZARQA,Boys,NRC,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,259,# of benef,Emirati Jordanian Camp (EJC),North,Camp
20863,EDUCATION,30/1/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),ZARQA,Boys,NRC,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,271,# of benef,Emirati Jordanian Camp (EJC),North,Camp
20907,EDUCATION,28/2/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),ZARQA,Boys,NRC,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,466,# of benef,Emirati Jordanian Camp (EJC),North,Camp
20943,EDUCATION,30/3/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),ZARQA,Girls,TDH,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,39,# of benef,Emirati Jordanian Camp (EJC),North,Camp
20979,EDUCATION,30/3/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),ZARQA,Boys,TDH,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,24,# of benef,Emirati Jordanian Camp (EJC),North,Camp
20982,EDUCATION,30/5/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Existing Camps Syrian Boys (Age 0-17) # benefiting from basic learning (literacy and numeracy),ZARQA,Boys,TDH,Camp    - ,Indirect appeal,UNICEF,Yes,1,1712,53,# of benef,Emirati Jordanian Camp (EJC),North,Camp
6901,EDUCATION,30/7/2015,Access to Inclusive Education,[REF1.3]Non-Cert. Informal/Basic Skills,# benefiting from basic learning (literacy and numeracy),Newly Host Community Girls (Age 0-17) # benefiting from basic learning (literacy and numeracy),IRBID,Girls,MECI,   Urban areas - ,Direct appeal,UNESCO,Yes,1,1707,64,# of benef,Irbid City,North,Host Community
